Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Torque_1,Torque_2,Torque_3,Torque_4,Torque_5,Torque_6
30.0,30.0,0.0,-30.0,30.0,-30.0,-2372500928837282.0,-0.0419010015747015,0.027683227748726908,28.922575743793956,0.13488379265437825,0.08174824305494231
30.0,30.0,0.0,-30.0,30.0,0.0,-2372500928837282.0,-0.0419010015747015,0.027683227748726905,28.92257574379395,0.002480814793722315,0.17570053141694808
30.0,30.0,0.0,-30.0,30.0,30.0,-2372500928837282.0,-0.04190100157470151,0.027683227748726908,28.922575743793963,0.1979523320757341,-0.02754411962077573
30.0,30.0,0.0,0.0,-30.0,-30.0,-2372500928837263.5,-0.0419010015747015,0.027683227748726905,-0.5629962601262388,-0.15127383656168733,-0.020982308454197393
30.0,30.0,0.0,0.0,-30.0,0.0,-2372500928837263.5,-0.04190100157470151,0.02768322774872692,-0.5629962601262388,0.04200095179367552,-0.17706788043537872
30.0,30.0,0.0,0.0,-30.0,30.0,-2372500928837263.5,-0.0419010015747015,0.02768322774872692,-0.5629962601262388,-0.10551229797751957,-0.03364364611715978
30.0,30.0,0.0,0.0,0.0,-30.0,-2372500928837263.5,-0.04190100157470151,0.02768322774872691,-0.5629962601262388,-0.05312768184433254,0.19697038389276122
30.0,30.0,0.0,0.0,0.0,0.0,-2372500928837263.0,-0.0419010015747015,0.027683227748726905,-4.832813151841283,-2.832352362577081,5.565634226217379
30.0,30.0,0.0,0.0,0.0,30.0,-2372500928837263.0,-0.0419010015747015,0.027683227748726905,-0.5629962601262388,0.2996407300079943,-0.19833773291119183
30.0,30.0,0.0,0.0,30.0,-30.0,-2372500928837263.0,-0.0419010015747015,0.02768322774872691,-0.5629962601262388,0.13488379265437825,0.08174824305494231
30.0,30.0,0.0,0.0,30.0,0.0,-2372500928837264.0,-0.04190100157470151,0.02768322774872691,-0.5629962601262388,0.002480814793722315,0.17570053141694808
30.0,30.0,0.0,0.0,30.0,30.0,-2372500928837261.5,-0.0419010015747015,0.027683227748726905,-0.5629962601262388,0.19795233207573412,-0.02754411962077573
30.0,30.0,0.0,30.0,-30.0,-30.0,-2372500928837282.5,-0.0419010015747015,0.02768322774872689,-29.858354373187524,-0.1512738365616873,-0.020982308454197393
30.0,30.0,0.0,30.0,-30.0,0.0,-2372500928837282.0,-0.0419010015747015,0.027683227748726905,-29.858354373187524,0.04200095179367551,-0.1770678804353787
30.0,30.0,0.0,30.0,-30.0,30.0,-2372500928837283.0,-0.0419010015747015,0.02768322774872692,-29.858354373187538,-0.10551229797751958,-0.03364364611715975
30.0,30.0,0.0,30.0,0.0,-30.0,-2372500928837282.5,-0.041901001574701516,0.02768322774872692,-32.93997761660338,-2.3416256222806764,0.19697038389276125
30.0,30.0,0.0,30.0,0.0,0.0,-2372500928837281.5,-0.0419010015747015,0.02768322774872692,-35.75964666411944,-10.279906749522828,24.663666807225482
30.0,30.0,0.0,30.0,0.0,30.0,-2372500928837282.0,-0.0419010015747015,0.02768322774872691,-32.93997761660338,-1.9888572104283497,-0.19833773291119186
30.0,30.0,0.0,30.0,30.0,-30.0,-2372500928837281.5,-0.04190100157470151,0.027683227748726905,-25.161432346124844,0.769431518154813,0.0817482430549423
30.0,30.0,0.0,30.0,30.0,0.0,-2372500928837282.5,-0.0419010015747015,0.02768322774872692,-25.16143234612485,0.6370285402941571,0.1757005314169481
30.0,30.0,0.0,30.0,30.0,30.0,-2372500928837282.0,-0.0419010015747015,0.027683227748726905,-25.161432346124833,0.832500057576169,-0.02754411962077577
30.0,30.0,30.0,-30.0,-30.0,-30.0,-2372500928837282.0,-0.457320659482907,-10.749407224462745,30.517845517912036,-0.15127383656168733,-0.020982308454197393
30.0,30.0,30.0,-30.0,-30.0,0.0,-2372500928837282.0,-0.457320659482907,-10.749407224462743,30.517845517912036,0.04200095179367551,-0.1770678804353787
30.0,30.0,30.0,-30.0,-30.0,30.0,-2372500928837280.5,-0.457320659482907,-10.749407224462745,30.517845517912022,-0.10551229797751958,-0.03364364611715977
30.0,30.0,30.0,-30.0,0.0,-30.0,-2372500928837282.0,-0.457320659482907,-10.749407224462745,30.51784551791203,-0.05312768184433253,0.19697038389276125
30.0,30.0,30.0,-30.0,0.0,0.0,-2372500928837282.0,-0.45732065948290646,-10.749407224462745,30.51784551791205,0.1441858945890472,-0.0044322079935946584
30.0,30.0,30.0,-30.0,0.0,30.0,-2372500928837281.5,-0.45732065948290745,-10.749407224462743,30.517845517912022,0.2996407300079943,-0.19833773291119183
30.0,30.0,30.0,-30.0,30.0,-30.0,-2372500928837281.5,-0.457320659482907,-10.749407224462745,30.517845517912036,0.13488379265437825,0.08174824305494231
30.0,30.0,30.0,-30.0,30.0,0.0,-2372500928837282.0,-0.457320659482907,-10.749407224462745,30.517845517912036,0.0024808147937223166,0.17570053141694808
30.0,30.0,30.0,-30.0,30.0,30.0,-2372500928837280.0,-0.457320659482907,-10.749407224462745,30.517845517912022,0.1979523320757341,-0.027544119620775714
30.0,30.0,30.0,0.0,-30.0,-30.0,-2372500928837263.5,-0.6208952304992773,-10.202265694448068,-0.5629962601262388,-0.1512738365616873,-0.020982308454197365
30.0,30.0,30.0,0.0,-30.0,0.0,-2372500928837262.0,-0.6208952304992773,-10.202265694448068,-0.5629962601262388,0.04200095179367551,-0.1770678804353787
30.0,30.0,30.0,0.0,-30.0,30.0,-2372500928837263.0,-0.6208952304992773,-10.202265694448068,-0.5629962601262406,-0.10551229797751957,-0.03364364611715977
30.0,30.0,30.0,0.0,0.0,-30.0,-2372500928837262.0,-0.6208952304992773,-10.202265694448068,-0.5629962601262388,-0.05312768184433255,0.19697038389276125
30.0,30.0,30.0,0.0,0.0,0.0,-2372500928837261.0,-0.6208952304992771,-10.202265694448068,-4.832813151841285,-2.832352362577081,5.565634226217379
30.0,30.0,30.0,0.0,0.0,30.0,-2372500928837262.5,-0.6208952304992778,-10.202265694448068,-0.5629962601262406,0.29964073000799424,-0.19833773291119186
30.0,30.0,30.0,0.0,30.0,-30.0,-2372500928837262.5,-0.6208952304992771,-10.202265694448068,-0.5629962601262388,0.13488379265437822,0.08174824305494229
30.0,30.0,30.0,0.0,30.0,0.0,-2372500928837261.5,-0.6208952304992773,-10.202265694448068,-0.5629962601262388,0.0024808147937223184,0.17570053141694808
30.0,30.0,30.0,0.0,30.0,30.0,-2372500928837261.5,-0.6208952304992775,-10.202265694448068,-0.5629962601262406,0.1979523320757341,-0.027544119620775742
30.0,30.0,30.0,30.0,-30.0,-30.0,-2372500928837282.0,-0.6208952304992773,-10.202265694448068,-29.858354373187524,-0.1512738365616873,-0.02098230845419738
30.0,30.0,30.0,30.0,-30.0,0.0,-2372500928837282.0,-0.6208952304992772,-10.202265694448066,-29.858354373187524,0.04200095179367552,-0.17706788043537872
30.0,30.0,30.0,30.0,-30.0,30.0,-2372500928837282.5,-0.6208952304992773,-10.202265694448068,-29.858354373187524,-0.10551229797751957,-0.03364364611715978
30.0,30.0,30.0,30.0,0.0,-30.0,-2372500928837282.0,-0.6208952304992773,-10.202265694448068,-32.93997761660338,-2.3416256222806764,0.19697038389276125
30.0,30.0,30.0,30.0,0.0,0.0,-2372500928837282.0,-0.6208952304992778,-10.202265694448068,-35.75964666411945,-10.27990674952283,24.663666807225475
30.0,30.0,30.0,30.0,0.0,30.0,-2372500928837281.5,-0.6208952304992778,-10.202265694448068,-32.939977616603386,-1.9888572104283497,-0.19833773291119186
30.0,30.0,30.0,30.0,30.0,-30.0,-2372500928837282.0,-0.6208952304992773,-10.202265694448068,-25.161432346124833,0.7694315181548135,0.08174824305494233
30.0,30.0,30.0,30.0,30.0,0.0,-2372500928837282.0,-0.6208952304992773,-10.202265694448068,-25.161432346124833,0.6370285402941571,0.1757005314169481
30.0,30.0,30.0,30.0,30.0,30.0,-2372500928837281.0,-0.6208952304992775,-10.202265694448068,-25.161432346124872,0.832500057576169,-0.027544119620775742
